tc_EventID,tc_ExpStartDatetime.UTC,tc_ExpEndDatetime.UTC,tc_ExpDurationHrs,tc_EPID,BFE_slpm,BFU_slpm,THCFlowAvg_slpm,THCFlowUncertainty_slpm,tc_C1MassFlow,tc_C1MassFlowUncertainty,tc_ExpEPCount,tc_EquipmentUnitID,tc_EquipmentGroupID
20240206_0000_000,2024-02-06T00:30:03Z,2024-02-06T01:00:02Z,0.49972222222222223,4W-32,43.01,0.56,42.28,1.09,1652.3388000000002,38.12760000000001,1,4W-3,4W
20240206_0000_001,2024-02-06T01:30:04Z,2024-02-06T02:00:03Z,0.49972222222222223,4S-16,14.43,0.13,14.19,0.34,554.3496,11.566800000000002,2,4S-1,4S
20240206_0000_002,2024-02-06T01:30:04Z,2024-02-06T02:00:03Z,0.49972222222222223,5S-34,13.95,0.22,13.72,0.38,535.9284,13.280400000000002,2,5S-3,5S
20240206_0000_003,2024-02-06T01:30:04Z,2024-02-06T02:00:02Z,0.49944444444444447,4T-32,8.82,0.07,8.67,0.2,338.8644,6.8544,1,4T-3,4T
20240206_0000_004,2024-02-06T02:30:04Z,2024-02-06T03:30:03Z,0.9997222222222222,4S-16,14.69,0.25,14.44,0.41,564.2028,14.565600000000003,2,4S-1,4S
20240206_0000_005,2024-02-06T02:30:04Z,2024-02-06T03:30:04Z,1,4W-51,12.49,0.18,12.28,0.33,479.80800000000005,11.566800000000002,1,4W-5,4W
20240206_0000_006,2024-02-06T02:30:04Z,2024-02-06T03:30:03Z,0.9997222222222222,5W-28,14.39,0.24,14.15,0.39,553.0644000000001,13.7088,2,5W-2,5W
20240206_0000_007,2024-02-06T02:30:05Z,2024-02-06T03:30:03Z,0.9994444444444445,5S-34,14.18,0.31,13.94,0.43,544.9248000000001,15.850800000000003,1,5S-3,5S
20240206_0000_008,2024-02-06T04:00:05Z,2024-02-06T06:00:04Z,1.9997222222222222,4S-41,15.08,0.13,14.82,0.35,579.1968,11.995200000000002,2,4S-4,4S
20240206_0000_009,2024-02-06T04:00:05Z,2024-02-06T06:00:05Z,2,5S-26,19.92,0.23,19.58,0.49,765.5508000000001,17.136000000000003,1,5S-2,5S
20240206_0000_010,2024-02-06T04:00:05Z,2024-02-06T06:00:04Z,1.9997222222222222,5W-26,15.02,0.13,14.77,0.35,577.0548000000001,11.995200000000002,2,5W-2,5W
20240206_0000_011,2024-02-06T08:00:07Z,2024-02-06T08:30:06Z,0.49972222222222223,4W-32,43.25,0.72,42.51,1.18,1661.3352000000002,41.983200000000004,1,4W-3,4W
20240206_0000_012,2024-02-06T08:00:07Z,2024-02-06T08:30:07Z,0.5,4T-32,8.98,0.33,8.83,0.38,345.29040000000003,14.565600000000003,1,4T-3,4T
20240206_0000_013,2024-02-06T09:00:09Z,2024-02-06T09:30:08Z,0.49972222222222223,5S-34,14.24,0.22,14,0.38,547.0668000000001,13.280400000000002,2,5S-3,5S
20240206_0000_014,2024-02-06T09:00:09Z,2024-02-06T09:30:07Z,0.49944444444444447,4T-21,22.78,0.35,22.39,0.6,875.2212000000001,21.42,1,4T-2,4T
20240206_0000_015,2024-02-06T09:00:09Z,2024-02-06T09:30:08Z,0.49972222222222223,4S-16,14.77,0.15,14.51,0.35,567.2016,11.995200000000002,2,4S-1,4S
20240206_0000_016,2024-02-06T10:00:10Z,2024-02-06T11:00:09Z,0.9997222222222222,5S-34,14.31,0.2,14.07,0.37,549.6372,12.852,2,5S-3,5S
20240206_0000_017,2024-02-06T10:00:10Z,2024-02-06T11:00:09Z,0.9997222222222222,4S-16,14.88,0.16,14.63,0.36,571.914,12.4236,2,4S-1,4S
20240206_0000_018,2024-02-06T10:00:10Z,2024-02-06T11:00:10Z,1,4W-51,12.35,0.2,12.14,0.33,474.6672,11.995200000000002,1,4W-5,4W
20240206_0000_019,2024-02-06T11:30:11Z,2024-02-06T13:30:11Z,2,4S-41,15.2,0.14,14.94,0.36,583.9092,12.4236,1,4S-4,4S
20240206_0000_020,2024-02-06T11:30:11Z,2024-02-06T13:30:10Z,1.9997222222222222,5W-26,15.16,0.24,14.91,0.41,582.624,14.565600000000003,1,5W-2,5W
20240206_0000_021,2024-02-06T11:30:12Z,2024-02-06T13:30:10Z,1.9994444444444444,5S-26,20.12,0.24,19.78,0.5,772.8336,17.136000000000003,1,5S-2,5S
20240206_0000_022,2024-02-06T14:30:13Z,2024-02-06T16:30:12Z,1.9997222222222222,4T-31,22.87,0.54,22.48,0.73,878.6484000000002,26.560800000000004,1,4T-3,4T
20240206_0000_023,2024-02-06T14:30:13Z,2024-02-06T16:40:43Z,2.175,5S-26,30.85,0.6,30.33,0.9,1185.3828,32.13,1,5S-2,5S
20240206_0000_024,2024-02-06T14:30:14Z,2024-02-06T16:30:12Z,1.9994444444444444,4W-22,54.49,0.67,53.56,1.36,2093.5908,47.552400000000006,1,4W-2,4W
20240206_0000_025,2024-02-06T17:30:15Z,2024-02-06T20:30:14Z,2.999722222222222,4W-22,53.56,0.51,52.65,1.28,2057.6052000000004,43.6968,2,4W-2,4W
20240206_0000_026,2024-02-06T17:30:15Z,2024-02-06T20:30:14Z,2.999722222222222,4S-41,51.95,0.72,51.06,1.34,1995.4872000000003,47.12400000000001,2,4S-4,4S
20240206_0000_027,2024-02-06T17:30:15Z,2024-02-06T20:30:15Z,3,5W-26,34.82,0.44,34.22,0.88,1337.4648,30.4164,1,5W-2,5W
20240206_0000_028,2024-02-06T21:08:29Z,2024-02-06T21:09:02Z,0.009166666666666667,4T-32,12.57,0.97,12.36,1,482.8068,38.556000000000004,1,4T-3,4T
20240206_0000_029,2024-02-06T21:09:03Z,2024-02-06T21:09:26Z,0.006388888888888889,4T-32,6.74,1.19,6.63,1.18,258.7536,45.838800000000006,1,4T-3,4T
20240206_0000_030,2024-02-06T21:09:27Z,2024-02-06T21:09:48Z,0.005833333333333334,4T-32,5.11,3.15,5.03,3.1,196.6356,121.23720000000002,1,4T-3,4T
20240206_0000_031,2024-02-06T21:09:49Z,2024-02-06T21:10:53Z,0.017777777777777778,4T-32,12.14,6.54,11.93,6.43,466.0992000000001,251.04240000000001,1,4T-3,4T
20240206_0000_032,2024-02-06T21:10:54Z,2024-02-06T21:11:39Z,0.0125,4T-32,6.84,0.08,6.73,0.17,263.0376,5.997600000000001,1,4T-3,4T
20240206_0000_033,2024-02-06T21:11:40Z,2024-02-06T21:12:56Z,0.021111111111111112,4T-32,4.14,0.05,4.07,0.11,158.9364,3.8556000000000004,1,4T-3,4T
20240206_0000_034,2024-02-06T21:12:57Z,2024-02-06T21:15:23Z,0.04055555555555555,4T-32,3,0.04,2.95,0.07,115.23960000000001,2.5704000000000002,1,4T-3,4T
20240206_0000_035,2024-02-06T21:23:08Z,2024-02-06T21:24:41Z,0.025833333333333333,4T-32,3.31,4.16,3.25,4.09,127.23480000000002,159.7932,1,4T-3,4T
20240206_0000_036,2024-02-06T21:24:42Z,2024-02-06T21:25:29Z,0.013055555555555556,4T-32,5.62,0.04,5.52,0.13,215.48520000000002,4.284000000000001,1,4T-3,4T
20240206_0000_037,2024-02-06T21:25:30Z,2024-02-06T21:26:19Z,0.01361111111111111,4T-32,9.4,0.07,9.24,0.22,361.1412,7.282800000000002,1,4T-3,4T
20240206_0000_038,2024-02-06T21:26:20Z,2024-02-06T21:26:48Z,0.0077777777777777776,4T-32,7.6,12.78,7.47,12.56,291.7404,490.9464000000001,1,4T-3,4T
20240206_0000_039,2024-02-06T21:26:49Z,2024-02-06T21:27:46Z,0.015833333333333335,4T-32,1.26,0.07,1.24,0.07,48.4092,2.5704000000000002,1,4T-3,4T
20240206_0000_040,2024-02-06T21:27:47Z,2024-02-06T21:28:17Z,0.008333333333333333,4T-32,2.45,0.28,2.41,0.28,94.24800000000002,11.1384,1,4T-3,4T
20240206_0000_041,2024-02-06T21:28:18Z,2024-02-06T21:28:42Z,0.006666666666666667,4T-32,3.93,0.11,3.86,0.14,150.79680000000002,5.1408000000000005,1,4T-3,4T
20240206_0000_042,2024-02-06T21:28:43Z,2024-02-06T21:30:30Z,0.029722222222222223,4T-32,13.71,1.42,13.48,1.43,526.9320000000001,55.263600000000004,1,4T-3,4T
20240206_0000_043,2024-02-06T21:30:31Z,2024-02-06T21:33:20Z,0.04694444444444444,4T-32,2.34,0.13,2.3,0.13,89.96400000000001,5.1408000000000005,1,4T-3,4T
20240206_0000_046,2024-02-06T22:30:19Z,2024-02-07T00:00:08Z,1.4969444444444444,5S-26,35.82,0.84,35.02,1.09,1362.7404000000001,39.84120000000001,4,5S-2,5S
20240206_0000_047,2024-02-06T22:30:19Z,2024-02-07T00:00:08Z,1.4969444444444444,4S-41,41.08,1.13,40.17,1.38,1562.8032,50.9796,4,4S-4,4S
20240206_0000_048,2024-02-06T22:30:19Z,2024-02-07T00:00:08Z,1.4969444444444444,4W-22,69.47,2.05,67.93,2.44,2643.228,90.82080000000002,4,4W-2,4W
20240206_0000_049,2024-02-06T22:30:19Z,2024-02-07T00:00:08Z,1.4969444444444444,5W-26,21.03,0.51,20.56,0.65,799.8228000000001,23.990400000000005,4,5W-2,5W
20240207_0000_000,2024-02-07T00:00:08Z,2024-02-07T00:30:18Z,0.5027777777777778,5W-26,21.24,0.12,20.77,0.44,807.9624000000001,14.994000000000002,4,5W-2,5W
20240207_0000_001,2024-02-07T00:00:08Z,2024-02-07T00:30:18Z,0.5027777777777778,5S-26,36.03,0.21,35.23,0.75,1370.88,25.2756,4,5S-2,5S
20240207_0000_002,2024-02-07T00:00:08Z,2024-02-07T00:30:18Z,0.5027777777777778,4W-22,70.16,0.43,68.6,1.47,2669.3604,49.6944,4,4W-2,4W
20240207_0000_003,2024-02-07T00:00:08Z,2024-02-07T00:30:18Z,0.5027777777777778,4S-41,41.51,0.25,40.59,0.87,1579.5108,29.131200000000007,4,4S-4,4S
20240207_0000_004,2024-02-07T01:30:22Z,2024-02-07T02:30:21Z,0.9997222222222222,4W-22,30.54,0.34,29.86,0.7,1162.2492,24.4188,2,4W-2,4W
20240207_0000_005,2024-02-07T01:30:22Z,2024-02-07T02:30:21Z,0.9997222222222222,4S-41,29.26,0.49,28.61,0.76,1113.4116000000001,26.9892,2,4S-4,4S
20240207_0000_006,2024-02-07T03:30:25Z,2024-02-07T04:30:25Z,1,4S-16,14.43,0.14,14.11,0.32,549.2088000000001,11.1384,1,4S-1,4S
20240207_0000_007,2024-02-07T03:30:26Z,2024-02-07T04:30:25Z,0.9997222222222222,5S-34,13.89,0.18,13.58,0.33,528.6456000000001,11.566800000000002,1,5S-3,5S
20240207_0000_008,2024-02-07T05:30:29Z,2024-02-07T06:30:28Z,0.9997222222222222,5S-34,14.11,0.24,13.8,0.37,536.7851999999999,12.852,3,5S-3,5S
20240207_0000_009,2024-02-07T05:30:29Z,2024-02-07T06:30:27Z,0.9994444444444445,5W-28,14.35,0.22,14.03,0.36,546.21,12.4236,1,5W-2,5W
20240207_0000_010,2024-02-07T05:30:29Z,2024-02-07T06:30:28Z,0.9997222222222222,4W-51,12.29,0.2,12.02,0.32,467.81280000000004,11.1384,3,4W-5,4W
20240207_0000_011,2024-02-07T05:30:29Z,2024-02-07T06:30:28Z,0.9997222222222222,4S-16,14.66,0.26,14.33,0.39,557.7768,13.7088,3,4S-1,4S
20240207_0000_012,2024-02-07T08:00:33Z,2024-02-07T08:30:32Z,0.49972222222222223,4W-32,43.21,0.64,42.25,1.07,1643.7708,37.699200000000005,1,4W-3,4W
20240207_0000_013,2024-02-07T09:00:35Z,2024-02-07T09:30:34Z,0.49972222222222223,4S-16,16.72,0.2,16.35,0.39,636.1740000000001,13.280400000000002,1,4S-1,4S
20240207_0000_014,2024-02-07T09:00:35Z,2024-02-07T09:30:35Z,0.5,5S-34,15.98,0.26,15.62,0.41,607.8996000000001,14.565600000000003,1,5S-3,5S
20240207_0000_015,2024-02-07T09:00:36Z,2024-02-07T09:30:34Z,0.49944444444444447,4T-12,34.61,0.66,33.84,0.95,1316.9016000000001,33.8436,1,4T-1,4T
20240207_0000_016,2024-02-07T10:00:38Z,2024-02-07T11:00:37Z,0.9997222222222222,4W-51,12.24,0.14,11.97,0.28,465.6708,9.853200000000001,3,4W-5,4W
20240207_0000_017,2024-02-07T10:00:38Z,2024-02-07T11:00:37Z,0.9997222222222222,4S-16,14.93,0.13,14.59,0.33,568.0584000000001,11.1384,3,4S-1,4S
20240207_0000_018,2024-02-07T10:00:38Z,2024-02-07T11:00:37Z,0.9997222222222222,5S-34,14.37,0.16,14.05,0.33,546.6384,11.566800000000002,3,5S-3,5S
20240207_0000_019,2024-02-07T11:30:41Z,2024-02-07T13:30:40Z,1.9997222222222222,4S-41,15.2,0.15,14.86,0.34,578.34,11.566800000000002,3,4S-4,4S
20240207_0000_020,2024-02-07T11:30:41Z,2024-02-07T13:30:40Z,1.9997222222222222,5W-26,15.15,0.23,14.82,0.38,576.6264,13.280400000000002,3,5W-2,5W
20240207_0000_021,2024-02-07T11:30:41Z,2024-02-07T13:30:40Z,1.9997222222222222,5S-26,20.11,0.24,19.67,0.47,765.1224,16.2792,3,5S-2,5S
20240207_0000_022,2024-02-07T14:30:43Z,2024-02-07T16:30:42Z,1.9997222222222222,4W-22,54.21,0.63,53.01,1.25,2062.746,43.2684,3,4W-2,4W
20240207_0000_023,2024-02-07T14:30:43Z,2024-02-07T16:30:42Z,1.9997222222222222,5S-26,19.77,0.48,19.33,0.62,752.2704,22.705200000000005,3,5S-2,5S
20240207_0000_024,2024-02-07T14:30:43Z,2024-02-07T16:30:42Z,1.9997222222222222,4T-12,50.87,0.64,49.74,1.2,1935.5112000000001,41.983200000000004,3,4T-1,4T
20240207_0000_025,2024-02-07T17:30:45Z,2024-02-07T20:30:45Z,3,4S-41,52.33,0.6,51.16,1.2,1990.7748000000001,41.55480000000001,2,4S-4,4S
20240207_0000_026,2024-02-07T17:30:45Z,2024-02-07T20:30:45Z,3,4W-22,53.62,0.49,52.43,1.18,2040.0408,40.2696,2,4W-2,4W
20240207_0000_027,2024-02-07T17:30:46Z,2024-02-07T20:30:45Z,2.999722222222222,5W-26,35.02,0.35,34.24,0.78,1332.324,26.9892,1,5W-2,5W
20240207_0000_028,2024-02-07T22:30:47Z,2024-02-08T00:00:08Z,1.4891666666666667,4S-41,40.65,0.8,39.75,1.13,1546.9524000000001,40.698,2,4S-4,4S
20240207_0000_029,2024-02-07T22:30:47Z,2024-02-08T00:00:08Z,1.4891666666666667,4W-22,69.55,0.92,68.01,1.66,2646.2268000000004,58.262400000000014,2,4W-2,4W
20240207_0000_030,2024-02-07T22:30:48Z,2024-02-08T00:00:08Z,1.488888888888889,5S-26,35.6,0.98,34.81,1.19,1354.1724000000002,44.1252,2,5S-2,5S
20240207_0000_031,2024-02-07T22:30:48Z,2024-02-08T00:00:08Z,1.488888888888889,5W-26,20.96,0.38,20.5,0.56,797.6808000000001,20.1348,2,5W-2,5W
20240208_0000_000,2024-02-08T00:00:09Z,2024-02-08T00:30:46Z,0.5102777777777778,4W-22,70.23,0.39,68.67,1.46,2672.3592000000003,49.266,2,4W-2,4W
20240208_0000_001,2024-02-08T00:00:09Z,2024-02-08T00:30:46Z,0.5102777777777778,5W-26,21.73,0.38,21.24,0.58,826.812,20.563200000000002,2,5W-2,5W
20240208_0000_002,2024-02-08T00:00:09Z,2024-02-08T00:30:47Z,0.5105555555555555,5S-26,37.27,0.46,36.44,0.87,1418.0040000000001,30.4164,2,5S-2,5S
20240208_0000_003,2024-02-08T00:00:09Z,2024-02-08T00:30:47Z,0.5105555555555555,4S-41,41.75,0.3,40.82,0.89,1588.5072,29.988000000000003,2,4S-4,4S
20240208_0000_004,2024-02-08T01:30:50Z,2024-02-08T02:30:49Z,0.9997222222222222,4S-41,29.5,0.22,28.84,0.63,1122.408,21.42,1,4S-4,4S
20240208_0000_005,2024-02-08T01:30:50Z,2024-02-08T02:30:48Z,0.9994444444444445,4W-22,30.41,0.33,29.74,0.69,1157.1084000000003,23.990400000000005,1,4W-2,4W
20240208_0000_006,2024-02-08T03:30:51Z,2024-02-08T04:30:50Z,0.9997222222222222,5S-34,15.78,0.26,15.43,0.41,600.1884,14.565600000000003,1,5S-3,5S
20240208_0000_007,2024-02-08T03:30:51Z,2024-02-08T04:30:51Z,1,4T-12,34.7,0.54,33.93,0.87,1320.3288,30.844800000000003,2,4T-1,4T
20240208_0000_008,2024-02-08T03:30:51Z,2024-02-08T04:30:51Z,1,4S-16,16.5,0.27,16.13,0.42,627.6060000000001,14.994000000000002,2,4S-1,4S
20240208_0000_009,2024-02-08T05:30:53Z,2024-02-08T06:30:53Z,1,5S-34,14.07,0.19,13.76,0.34,535.5000000000001,11.995200000000002,3,5S-3,5S
20240208_0000_010,2024-02-08T05:30:53Z,2024-02-08T06:30:53Z,1,4W-51,12.3,0.18,12.03,0.3,467.81280000000004,10.71,3,4W-5,4W
20240208_0000_011,2024-02-08T05:30:53Z,2024-02-08T06:30:53Z,1,4S-16,14.61,0.18,14.29,0.34,556.0632,11.995200000000002,3,4S-1,4S
20240208_0000_012,2024-02-08T05:30:54Z,2024-02-08T06:30:53Z,0.9997222222222222,5W-28,14.27,0.14,13.96,0.32,543.2112,10.71,1,5W-2,5W
20240208_0000_013,2024-02-08T08:00:58Z,2024-02-08T08:30:56Z,0.49944444444444447,4W-32,43.03,0.61,42.07,1.05,1636.9164,36.8424,1,4W-3,4W
20240208_0000_014,2024-02-08T09:01:00Z,2024-02-08T09:30:59Z,0.49972222222222223,5S-34,14.01,0.2,13.7,0.34,532.9296,11.995200000000002,2,5S-3,5S
20240208_0000_015,2024-02-08T09:01:00Z,2024-02-08T09:30:59Z,0.49972222222222223,4S-16,14.52,0.1,14.2,0.31,552.6360000000001,10.281600000000001,2,4S-1,4S
20240208_0000_016,2024-02-08T10:01:03Z,2024-02-08T11:01:02Z,0.9997222222222222,4W-51,12.3,0.15,12.03,0.29,468.24120000000005,9.853200000000001,2,4W-5,4W
20240208_0000_017,2024-02-08T10:01:03Z,2024-02-08T11:01:02Z,0.9997222222222222,4S-16,14.59,0.16,14.27,0.33,555.2064000000001,11.566800000000002,2,4S-1,4S
20240208_0000_018,2024-02-08T10:01:04Z,2024-02-08T11:01:02Z,0.9994444444444445,5S-34,14.04,0.17,13.72,0.33,534.2148000000001,11.566800000000002,1,5S-3,5S
20240208_0000_019,2024-02-08T11:31:05Z,2024-02-08T13:31:05Z,2,5S-26,19.79,0.31,19.35,0.5,753.1272,17.5644,1,5S-2,5S
20240208_0000_020,2024-02-08T11:31:06Z,2024-02-08T13:31:05Z,1.9997222222222222,5W-26,14.85,0.26,14.52,0.39,565.0596,13.7088,2,5W-2,5W
20240208_0000_021,2024-02-08T11:31:06Z,2024-02-08T13:31:05Z,1.9997222222222222,4S-41,14.89,0.16,14.56,0.34,566.7732000000001,11.566800000000002,2,4S-4,4S
20240208_0000_022,2024-02-08T14:31:08Z,2024-02-08T16:31:07Z,1.9997222222222222,5S-26,30.61,0.52,29.93,0.8,1164.8196000000003,28.274400000000007,3,5S-2,5S
20240208_0000_023,2024-02-08T14:31:08Z,2024-02-08T16:31:07Z,1.9997222222222222,4T-22,87.33,0.66,85.38,1.87,3322.6704000000004,63.40320000000001,3,4T-2,4T
20240208_0000_024,2024-02-08T14:31:08Z,2024-02-08T16:31:07Z,1.9997222222222222,4W-22,54.26,0.45,53.05,1.18,2064.4596,40.2696,3,4W-2,4W
20240208_0000_025,2024-02-08T17:31:09Z,2024-02-08T20:31:09Z,3,4S-41,51.97,0.54,50.82,1.17,1977.4944,40.2696,2,4S-4,4S
20240208_0000_026,2024-02-08T17:31:09Z,2024-02-08T20:31:09Z,3,5W-26,34.88,0.33,34.1,0.77,1326.7548,26.560800000000004,2,5W-2,5W
20240208_0000_027,2024-02-08T17:31:10Z,2024-02-08T20:31:09Z,2.999722222222222,4W-22,53.64,0.45,52.45,1.17,2040.8976000000002,39.84120000000001,1,4W-2,4W
20240208_2211_000,2024-02-08T22:30:03Z,2024-02-09T00:00:08Z,1.5013888888888889,4S-41,40.47,0.73,39.57,1.08,1539.6696,38.556000000000004,4,4S-4,4S
20240208_2211_001,2024-02-08T22:30:03Z,2024-02-09T00:00:08Z,1.5013888888888889,4W-22,69.54,0.95,67.99,1.68,2645.7984,58.6908,4,4W-2,4W
20240208_2211_002,2024-02-08T22:30:03Z,2024-02-09T00:00:08Z,1.5013888888888889,5S-26,35.98,0.91,35.18,1.15,1368.738,42.41160000000001,4,5S-2,5S
20240208_2211_003,2024-02-08T22:30:03Z,2024-02-09T00:00:08Z,1.5013888888888889,5W-26,20.86,0.37,20.39,0.56,793.3968,20.1348,4,5W-2,5W
20240209_0000_000,2024-02-09T00:00:08Z,2024-02-09T00:30:02Z,0.49833333333333335,5S-26,37.14,0.61,36.31,0.95,1412.8632,33.8436,4,5S-2,5S
20240209_0000_001,2024-02-09T00:00:08Z,2024-02-09T00:30:02Z,0.49833333333333335,5W-26,21.35,0.33,20.88,0.53,812.6748,18.849600000000002,4,5W-2,5W
20240209_0000_002,2024-02-09T00:00:08Z,2024-02-09T00:30:02Z,0.49833333333333335,4W-22,70.27,0.66,68.7,1.55,2673.6444,53.12160000000001,4,4W-2,4W
20240209_0000_003,2024-02-09T00:00:08Z,2024-02-09T00:30:02Z,0.49833333333333335,4S-41,41.42,0.59,40.5,1.01,1576.0836,35.5572,4,4S-4,4S
20240209_0000_004,2024-02-09T01:30:03Z,2024-02-09T02:30:02Z,0.9997222222222222,4W-22,30.61,0.35,29.93,0.7,1164.8196000000003,24.4188,2,4W-2,4W
20240209_0000_005,2024-02-09T01:30:03Z,2024-02-09T02:30:02Z,0.9997222222222222,4S-41,29.5,0.39,28.85,0.7,1122.408,24.4188,2,4S-4,4S
20240209_0000_006,2024-02-09T03:30:05Z,2024-02-09T04:30:04Z,0.9997222222222222,4T-12,34.95,0.53,34.18,0.87,1329.7536000000002,30.844800000000003,2,4T-1,4T
20240209_0000_007,2024-02-09T03:30:05Z,2024-02-09T04:30:03Z,0.9994444444444445,5S-34,15.87,0.21,15.52,0.38,604.044,13.280400000000002,1,5S-3,5S
20240209_0000_008,2024-02-09T03:30:05Z,2024-02-09T04:30:04Z,0.9997222222222222,4S-16,16.6,0.22,16.23,0.4,631.8900000000001,14.137200000000004,2,4S-1,4S
20240209_0000_009,2024-02-09T05:30:06Z,2024-02-09T06:30:05Z,0.9997222222222222,4W-51,12.36,0.17,12.09,0.3,470.3832000000001,10.281600000000001,4,4W-5,4W
20240209_0000_010,2024-02-09T05:30:06Z,2024-02-09T06:30:05Z,0.9997222222222222,4S-16,14.76,0.29,14.43,0.41,561.6324000000001,14.994000000000002,4,4S-1,4S
20240209_0000_011,2024-02-09T05:30:06Z,2024-02-09T06:30:05Z,0.9997222222222222,5W-28,14.45,0.28,14.12,0.4,549.6372,14.565600000000003,4,5W-2,5W
20240209_0000_012,2024-02-09T05:30:06Z,2024-02-09T06:30:05Z,0.9997222222222222,5S-34,14.29,0.28,13.97,0.4,543.6396,14.565600000000003,4,5S-3,5S
20240209_0000_013,2024-02-09T08:00:07Z,2024-02-09T08:30:06Z,0.49972222222222223,4W-32,43.42,0.71,42.45,1.11,1651.9104000000002,39.84120000000001,1,4W-3,4W
20240209_0000_014,2024-02-09T09:00:08Z,2024-02-09T09:30:08Z,0.5,4S-16,16.9,0.19,16.52,0.39,643.0284,13.280400000000002,1,4S-1,4S
20240209_0000_015,2024-02-09T09:00:08Z,2024-02-09T09:30:07Z,0.49972222222222223,5S-34,16.22,0.29,15.86,0.43,617.3244000000001,15.422400000000001,2,5S-3,5S
20240209_0000_016,2024-02-09T09:00:08Z,2024-02-09T09:30:07Z,0.49972222222222223,4T-12,34.82,0.66,34.04,0.95,1324.6128,34.272000000000006,2,4T-1,4T
20240209_0000_017,2024-02-09T10:00:09Z,2024-02-09T11:00:09Z,1,5S-34,14.48,0.18,14.16,0.34,550.9224,11.995200000000002,1,5S-3,5S
20240209_0000_018,2024-02-09T10:00:09Z,2024-02-09T11:00:08Z,0.9997222222222222,4S-16,15.01,0.13,14.67,0.33,571.0572000000001,11.1384,1,4S-1,4S
20240209_0000_019,2024-02-09T10:00:10Z,2024-02-09T11:00:09Z,0.9997222222222222,4W-51,12.19,0.16,11.92,0.29,463.95720000000006,10.281600000000001,1,4W-5,4W
20240209_0000_020,2024-02-09T11:30:11Z,2024-02-09T13:30:11Z,2,5S-26,20.31,0.27,19.86,0.49,772.8336,17.136000000000003,2,5S-2,5S
20240209_0000_021,2024-02-09T11:30:11Z,2024-02-09T13:30:11Z,2,5W-26,15.24,0.2,14.9,0.36,579.6252000000001,12.852,2,5W-2,5W
20240209_0000_022,2024-02-09T11:30:12Z,2024-02-09T13:30:11Z,1.9997222222222222,4S-41,15.28,0.14,14.94,0.34,581.3388000000001,11.566800000000002,1,4S-4,4S
20240209_0000_023,2024-02-09T14:30:13Z,2024-02-09T16:30:12Z,1.9997222222222222,4W-22,54.63,0.67,53.41,1.28,2078.1684,44.5536,1,4W-2,4W
20240209_0000_024,2024-02-09T14:30:14Z,2024-02-09T16:30:12Z,1.9994444444444444,4T-22,87.94,0.99,85.99,2.01,3345.804,69.8292,1,4T-2,4T
20240209_0000_025,2024-02-09T14:30:14Z,2024-02-09T16:30:13Z,1.9997222222222222,5S-26,31.12,0.58,30.43,0.85,1184.0976,30.4164,1,5S-2,5S
20240209_0000_026,2024-02-09T17:30:16Z,2024-02-09T20:30:15Z,2.999722222222222,5W-26,35.26,0.56,34.48,0.89,1341.7488,31.701600000000006,3,5W-2,5W
20240209_0000_027,2024-02-09T17:30:16Z,2024-02-09T20:30:15Z,2.999722222222222,4S-41,52.5,1.01,51.34,1.45,1997.6292000000003,52.26480000000001,3,4S-4,4S
20240209_0000_028,2024-02-09T17:30:16Z,2024-02-09T20:30:15Z,2.999722222222222,4W-22,53.94,0.66,52.74,1.26,2052.036,44.1252,3,4W-2,4W
20240209_0000_029,2024-02-09T18:10:59Z,2024-02-09T19:31:27Z,1.3411111111111111,7P4-33,-6.74,-7.14,-6.6,-7,-259.61039999999997,-275.0328,3,7P4-,7P
20240209_0000_030,2024-02-09T18:10:59Z,2024-02-09T19:31:27Z,1.3411111111111111,7P4-22,-6.74,-7.14,-6.6,-7,-259.61039999999997,-275.0328,3,7P4-,7P
20240209_0000_031,2024-02-09T18:10:59Z,2024-02-09T19:31:27Z,1.3411111111111111,7P4-31,-6.74,-7.14,-6.6,-7,-259.61039999999997,-275.0328,3,7P4-,7P
20240209_0000_032,2024-02-09T18:38:02Z,2024-02-09T19:38:41Z,1.0108333333333333,4T-22,2.23,0.26,2.18,0.26,84.82320000000001,9.853200000000001,3,4T-2,4T
20240209_0000_033,2024-02-09T18:38:02Z,2024-02-09T19:38:41Z,1.0108333333333333,4T-11,0.26,0.02,0.25,0.02,9.853200000000001,0.8568,3,4T-1,4T
20240209_0000_034,2024-02-09T18:38:02Z,2024-02-09T19:38:41Z,1.0108333333333333,4T-31,2.23,0.26,2.18,0.26,84.82320000000001,9.853200000000001,3,4T-3,4T
20240209_0000_035,2024-02-09T18:38:02Z,2024-02-10T00:00:04Z,5.367222222222222,1T-14,-257.01,-21.04,-252.72,-21.49,-9926.884800000002,-834.9516,2,1T-1,1T
20240209_0000_036,2024-02-09T18:38:02Z,2024-02-10T00:00:04Z,5.367222222222222,1T-12,-257.01,-21.04,-252.72,-21.49,-9926.884800000002,-834.9516,2,1T-1,1T
20240209_0000_041,2024-02-09T22:30:18Z,2024-02-10T00:00:04Z,1.4961111111111112,5S-26,36.65,0.8,35.84,1.07,1394.442,38.98440000000001,4,5S-2,5S
20240209_0000_042,2024-02-09T22:30:18Z,2024-02-10T00:00:04Z,1.4961111111111112,4S-41,41.44,0.7,40.52,1.08,1576.512,38.556000000000004,4,4S-4,4S
